935,2021-07-31,20:00,7,10,수원FC vs 전북,0,0,1,FALSE,FALSE
936,2021-08-01,20:00,3,12,대구 vs 포항,0,0,1,FALSE,FALSE
937,2021-08-01,20:00,1,6,강원 vs 수원,0,0,1,FALSE,FALSE
938,2021-08-06,19:00,10,3,전북 vs 대구,0,0,1,FALSE,FALSE
939,2021-08-07,20:00,8,1,울산 vs 강원,0,0,1,FALSE,FALSE
940,2021-08-07,20:00,6,11,수원 vs 제주,0,0,1,FALSE,FALSE
941,2021-08-07,20:00,5,12,성남 vs 포항,0,0,1,FALSE,FALSE
942,2021-08-08,20:00,4,2,서울 vs 광주,0,0,1,FALSE,FALSE
943,2021-08-08,20:00,9,7,인천 vs 수원FC,0,0,1,FALSE,FALSE
944,2021-08-10,19:00,11,10,제주 vs 전북,0,0,1,FALSE,FALSE
945,2021-08-10,19:30,5,8,성남 vs 울산,0,0,1,FALSE,FALSE
946,2021-08-10,19:30,3,6,대구 vs 수원,0,0,1,FALSE,FALSE
947,2021-08-11,19:00,1,4,강원 vs 서울,0,0,1,FALSE,FALSE
948,2021-08-11,19:30,7,2,수원FC vs 광주,0,0,1,FALSE,FALSE
949,2021-08-11,20:00,12,9,포항 vs 인천,0,0,1,FALSE,FALSE
950,2021-08-13,19:30,11,8,제주 vs 울산,0,0,1,FALSE,FALSE
951,2021-08-14,18:00,1,3,강원 vs 대구,0,0,1,FALSE,FALSE
952,2021-08-14,20:00,6,5,수원 vs 성남,0,0,1,FALSE,FALSE
953,2021-08-15,18:00,10,4,전북 vs 서울,0,0,1,FALSE,FALSE
954,2021-08-15,19:00,12,7,포항 vs 수원FC,0,0,1,FALSE,FALSE
955,2021-08-15,20:00,2,9,광주 vs 인천,0,0,1,FALSE,FALSE
956,2021-08-20,19:30,3,2,대구 vs 광주,0,0,1,FALSE,FALSE
957,2021-08-21,18:00,9,1,인천 vs 강원,0,0,1,FALSE,FALSE
958,2021-08-21,19:00,5,10,성남 vs 전북,0,0,1,FALSE,FALSE
959,2021-08-21,20:00,7,11,수원FC vs 제주,0,0,1,FALSE,FALSE
960,2021-08-22,18:00,4,12,서울 vs 포항,0,0,1,FALSE,FALSE
961,2021-08-22,20:00,8,6,울산 vs 수원,0,0,1,FALSE,FALSE
962,2021-08-24,19:00,2,5,광주 vs 성남,0,0,1,FALSE,FALSE
963,2021-08-24,20:00,1,11,강원 vs 제주,0,0,1,FALSE,FALSE
964,2021-08-25,19:00,10,12,전북 vs 포항,0,0,1,FALSE,FALSE
965,2021-08-25,19:30,4,8,서울 vs 울산,0,0,1,FALSE,FALSE
966,2021-08-25,19:30,9,3,인천 vs 대구,0,0,1,FALSE,FALSE
967,2021-08-25,20:00,6,7,수원 vs 수원FC,0,0,1,FALSE,FALSE
968,2021-08-27,19:30,1,2,강원 vs 광주,0,0,1,FALSE,FALSE
969,2021-08-28,18:00,12,6,포항 vs 수원,0,0,1,FALSE,FALSE
970,2021-08-28,19:00,10,7,전북 vs 수원FC,0,0,1,FALSE,FALSE
971,2021-08-28,19:00,3,5,대구 vs 성남,0,0,1,FALSE,FALSE
972,2021-08-29,18:00,8,9,울산 vs 인천,0,0,1,FALSE,FALSE
973,2021-08-29,19:00,11,4,제주 vs 서울,0,0,1,FALSE,FALSE
974,2021-09-10,19:30,8,10,울산 vs 전북,0,0,1,FALSE,FALSE
975,2021-09-11,16:30,9,11,인천 vs 제주,0,0,1,FALSE,FALSE
976,2021-09-11,19:00,6,2,수원 vs 광주,0,0,1,FALSE,FALSE
977,2021-09-12,14:00,12,3,포항 vs 대구,0,0,1,FALSE,FALSE
978,2021-09-12,16:30,5,4,성남 vs 서울,0,0,1,FALSE,FALSE
979,2021-09-12,19:00,7,1,수원FC vs 강원,0,0,1,FALSE,FALSE
980,2021-09-18,14:00,10,6,전북 vs 수원,0,0,1,FALSE,FALSE
981,2021-09-18,16:30,2,11,광주 vs 제주,0,0,1,FALSE,FALSE
982,2021-09-18,19:00,3,8,대구 vs 울산,0,0,1,FALSE,FALSE
983,2021-09-18,19:00,1,12,강원 vs 포항,0,0,1,FALSE,FALSE
984,2021-09-19,14:00,9,5,인천 vs 성남,0,0,1,FALSE,FALSE
985,2021-09-19,16:30,4,7,서울 vs 수원FC,0,0,1,FALSE,FALSE
986,2021-09-21,14:00,6,1,수원 vs 강원,0,0,1,FALSE,FALSE
987,2021-09-21,16:30,2,10,광주 vs 전북,0,0,1,FALSE,FALSE
988,2021-09-21,19:00,12,8,포항 vs 울산,0,0,1,FALSE,FALSE
989,2021-09-22,14:00,11,3,제주 vs 대구,0,0,1,FALSE,FALSE
990,2021-09-22,16:30,7,5,수원FC vs 성남,0,0,1,FALSE,FALSE
991,2021-09-22,19:00,4,9,서울 vs 인천,0,0,1,FALSE,FALSE
992,2021-09-25,14:00,12,11,포항 vs 제주,0,0,1,FALSE,FALSE
993,2021-09-25,16:30,8,2,울산 vs 광주,0,0,1,FALSE,FALSE
994,2021-09-25,19:00,10,9,전북 vs 인천,0,0,1,FALSE,FALSE
995,2021-09-25,19:00,3,7,대구 vs 수원FC,0,0,1,FALSE,FALSE
996,2021-09-26,14:00,6,4,수원 vs 서울,0,0,1,FALSE,FALSE
997,2021-09-26,16:30,5,1,성남 vs 강원,0,0,1,FALSE,FALSE
998,2021-10-03,15:00,2,12,광주 vs 포항,0,0,1,FALSE,FALSE
999,2021-10-03,15:00,1,10,강원 vs 전북,0,0,1,FALSE,FALSE
1000,2021-10-03,15:00,4,3,서울 vs 대구,0,0,1,FALSE,FALSE
1001,2021-10-03,15:00,9,6,인천 vs 수원,0,0,1,FALSE,FALSE
1002,2021-10-03,15:00,11,5,제주 vs 성남,0,0,1,FALSE,FALSE
1003,2021-10-03,15:00,7,8,수원FC vs 울산,0,0,1,FALSE,FALSE
